23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb
,,,,,,,,,0.5400007749608563,0.0892576205942261,,,,0.3707416044449175,,,,,,,,,,,,,,
,,,,,,,,,,0.2410626299662873,,,,0.7589373700337125,,,,,,,,,,,,,,
,,,,,,,,,,0.0567389849979417,,,,0.9432610150020584,,,,,,,,,,,,,,
,,,,,,,,0.1146301908009726,0.5472481618969096,,,,,,,,,,,,,,,,,0.3381216473021178,,
,,,,,,,,,,0.5471849214036956,,,,0.4381350273831412,,,,,,,,,,,,,,0.0146800512131632
,,,,,,,,,,0.3043236869460746,,,,0.6956763130539254,,,,,,,,,,,,,,
,0.0795142183049808,,,,,,,,0.2025933961851778,0.2154518281502197,,,,0.4987667379915534,,,,,,,,,,,,,,0.0036738193680679
,0.0755138426501522,,,,,,,0.0188385191703833,0.4408721105759863,0.2242533926697279,,,0.0049537054078358,0.2355684295259144,,,,,,,,,,,,,,
,,,,,,,,,,0.6457673750348595,,,,,,,,,,,,,0.2243947130083677,,,,,0.1298379119567727
,,,,,,,,,,0.3192266182357284,,,,0.6807733817642716,,,,,,,,,,,,,,
,0.1510866019220591,,,,,,,,0.3595332441996596,0.2357829715458368,,,,0.2535971823324443,,,,,,,,,,,,,,
,,,,,,,,,,0.0322394644594027,,,,0.9677605355405972,,,,,,,,,,,,,,
,,,,,,,,,,0.1286893471096009,,,,0.871310652890399,,,,,,,,,,,,,,
,0.5202971415780945,,,,,,,,,0.4797028584219056,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.2684657068299707,,,,0.7315342931700294,,,,,,,,,,,,,,
,,,,,,,,,0.4880675291879439,0.0572440251763032,,,,0.3716428850702759,,,,,,,,,,,,,,0.0830455605654769
,0.1233581024071807,,,,,,,,0.419678869645762,0.1886425131197115,,,,0.2683205148273457,,,,,,,,,,,,,,
,,,,,,,,,0.738551123759109,0.0524271227754742,,,,0.1837238864644612,,,,,,,,,,,,,,0.0252978670009554
,,,,,,,,,0.5879282060822203,0.0394397898270124,,,,0.3726320040907673,,,,,,,,,,,,,,
,,,,,,,,,0.6142655060559925,0.0536800492917509,,,,0.3320544446522565,,,,,,,,,,,,,,
,,,,,,,,,,0.0272996162037453,,,,0.9727003837962548,,,,,,,,,,,,,,
,0.068032326333047,,,,,,,0.0112882578813174,0.3836034990114602,0.1666067737786627,,,,0.3704691429955125,,,,,,,,,,,,,,
,,,,,,,,,0.4100662447293259,0.1403116052559505,,,,0.4496221500147235,,,,,,,,,,,,,,
,,,,,,,,,0.5765138661116328,0.0298292516611364,,,0.0107080068588034,0.3799909660013423,,,,,,,,,,,,,,0.0029579093670849
,,,,,,,,,,0.1692544044305692,,,,0.8307455955694307,,,,,,,,,,,,,,
,,,,,,,,,,0.2434301199185101,,,,0.7565698800814898,,,,,,,,,,,,,,
,,,,,,,,,,0.0918223147205441,,,,0.908177685279456,,,,,,,,,,,,,,
,0.0872713952858546,,,,,,,,0.4011575313925081,0.2553872663236307,,,,0.2561838069980067,,,,,,,,,,,,,,
